Quarter,Government body,Total requests received,Requests Processed,Requests on-hold or lapsed,Requests still being processed,Requests handled under EIRs,Total requests received (excluding on-hold and lapsed),20-day deadline met,Permitted extension to 20-day deadline,Late response (i.e. 20-day deadline missed),Percentage of requests meeting 20-day deadline,"Percentage of requests ""in time"" (i.e. meeting deadline or with permitted extension)",Total requests received (excluding on-hold and lapsed),Requests where advice and assistance provided,Requests where information not held,"Total ""resolvable"" requests",Initial Outcome Granted in full,Initial Outcome  Partially withheld,Initial Outcome  Fully withheld,Initial Outcome Response not yet provided,Percentage of resolvable requests granted in full,Percentage of resolvable requests withheld in full,Fully refused - vexatious,Fully refused - repeated,Fully refused - cost limit,Fully refused - exemption,S(22) - Information intended for future publication,S(22A) - Research intended for future publication,"S(23) - Information supplied by, or relating to, bodies dealing with security matters",S(24) - National security,S(26) - Defence,S(27) - International relations,S(28) - Relations within the United Kingdom,S(29) - The economy,S(30) - Investigations and proceedings conducted by public authorities,S(31) - Law enforcement,"S(32) - Court records, etc",S(33) - Audit functions,S(34) - Parliamentary privilege,"S(35) - Formulation of Government policy, etc",S(36) - Prejudice to effective conduct of public affairs,"S(37) - Communications with Her Majesty, etc and honours",S(38) - Health and Safety,S(39) - Environmental information,S(40) - Personal information,S(41) - Information provided in confidence,S(42) - Legal professional privilege,S(43) - Commercial interests,S(44) - Prohibitions on disclosure,3(a) - Exempt personal data,4(a) - Information not held,4(b) - Manifestly unreasonable,4(c) - Too general,4(d) - Work in progress / incomplete data,4(e) - Internal communications,"5(a) - Adverse effect on international relations, defence, national security, public safety",5(b) - Adverse effect on course of justice or conduct of enquiries,5(c) - Adverse effect on intellectual property rights,5(d) - Impinges on confidentiality of a public authority's work,5(e) - Impinges on confidentiality of commercial or industrial information,5(f) - Adverse effect on interests of person who provided the information,5(g) - Adverse effect on protection of environment to which information relates,Total exemptions and exceptions applied,Number of requests where an exemption was claimed,Total Section 21 exemptions used,S21 Partly Exempt,S21 Fully Exempt,S21 20-day deadline met,S21 Late response (i.e. 20-day deadline missed),S21 Percentage of requests meeting 20-day deadline,Total Internal Reviews,Internal Reviews with outcome known,IR number upheld in full,IR number upheld in part,IR number overturned,IR percentage upheld in full,ICO Total Complaints,ICO Complaints with known outcome,ICO Number upheld in full,ICO Number upheld in part,ICO Number overturned,ICO Percentage upheld in full,PIT Total Requests Extended,PIT Number Completed,PIT 5 or Less,PIT 6 to 10,PIT 11 to 15,PIT 16 to 20,PIT 21 to 30,PIT 31 to 40,PIT 41 to 60,PIT 61 to 80,PIT 81 to 100,PIT More than 100,IR Total Reviews Completed,IR 10 or less,IR 11 to 20,IR 21 to 40,IR 41 to 60,IR 61 to 80,IR 81 to 100,IR More than 100,PIT uncompleted prev year Total last year,PIT uncompleted prev year 5 or Less,PIT uncompleted prev year 6 to 10,PIT uncompleted prev year 11 to 15,PIT uncompleted prev year 16 to 20,PIT uncompleted prev year 21 to 30,PIT uncompleted prev year 31 to 40,PIT uncompleted prev year 41 to 60,PIT uncompleted prev year 61 to 80,PIT uncompleted prev year 81 to 100,PIT uncompleted prev year More than 100,IR uncompleted prev year Total last year,IR uncompleted prev year 10 or less,IR uncompleted prev year 11 to 20,IR uncompleted prev year 21 to 40,IR uncompleted prev year 41 to 60,IR uncompleted prev year 61 to 80,IR uncompleted prev year 81 to 100,IR uncompleted prev year More than 100
Q1 2014,HM Land Registry,100,100,0,0,0,100,100,0,0,100,100,100,3,9,88,77,9,2,0,87.5,2.272727273,0,0,0,2,0,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,11,,,11,0,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1 2014,HM Revenue and Customs,622,608,0,14,1,622,545,4,73,87.62057878,88.26366559,622,29,60,533,183,17,319,14,34.33395872,59.84990619,2,0,160,157,5,,1,0,0,2,0,0,0,15,0,0,0,5,2,0,0,0,10,1,4,6,131,0,0,0,0,0,0,0,0,0,0,0,0,0,182,174,36,,,32,4,88.88888889,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1 2014,National Archives,909,779,47,83,1,862,730,107,25,84.68677494,97.09976798,862,128,78,656,327,97,149,83,49.84756098,22.71341463,0,0,3,146,0,,10,0,0,5,0,0,0,3,1,0,0,3,0,2,14,0,219,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,243,4,,,3,1,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1 2014,National Savings and Investments,38,38,0,0,0,38,36,0,2,94.73684211,94.73684211,38,0,0,38,38,0,0,0,100,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1 2014,Office for National Statistics,82,82,0,0,0,82,81,1,0,98.7804878,100,82,1,32,49,38,4,7,0,77.55102041,14.28571429,0,0,2,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,,,9,0,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1 2014,Office for Standards in Education,309,307,0,2,0,309,291,9,9,94.17475728,97.08737864,309,15,24,270,50,32,186,2,18.51851852,68.88888889,0,0,7,179,21,,0,0,2,0,0,0,0,126,2,101,0,0,0,0,3,0,46,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,211,7,,,6,1,85.71428571,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1 2014,Office of Fair Trading,69,69,0,0,0,69,67,0,2,97.10144928,97.10144928,69,6,8,55,37,11,7,0,67.27272727,12.72727273,0,0,2,5,0,,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,4,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,2,,,2,0,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1 2014,Office of Gas and Electricity Markets (OFGEM),97,96,0,1,36,97,79,6,12,81.44329897,87.62886598,97,11,18,68,49,9,9,1,72.05882353,13.23529412,3,0,3,3,1,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,12,12,0,,,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1 2014,Office of Rail Regulation,46,44,0,2,0,46,38,7,1,82.60869565,97.82608696,46,10,9,27,11,12,2,2,40.74074074,7.407407407,0,0,0,2,0,,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,2,,,2,0,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1 2014,Ordnance Survey,13,13,0,0,0,13,13,0,0,100,100,13,0,4,9,6,3,0,0,66.66666667,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,,,1,0,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1 2014,Royal Mint,15,15,0,0,0,15,13,1,1,86.66666667,93.33333333,15,0,2,13,6,0,7,0,46.15384615,53.84615385,0,0,0,7,0,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,,,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1 2014,Rural Payments Agency,137,137,0,0,118,137,136,1,0,99.27007299,100,137,45,13,79,47,17,15,0,59.49367089,18.98734177,0,0,2,13,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,22,0,2,0,0,2,0,0,0,0,1,0,0,31,30,0,,,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1 2014,Serious Fraud Office,22,21,0,1,0,22,15,0,7,68.18181818,68.18181818,22,0,3,19,7,9,2,1,36.84210526,10.52631579,0,0,0,2,1,,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,,,1,0,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1 2014,Treasury Solicitor's Department,110,110,0,0,0,110,109,0,1,99.09090909,99.09090909,110,1,29,80,39,15,26,0,48.75,32.5,0,0,0,26,4,,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,22,14,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,41,44,,,44,0,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1 2014,Water Services Regulation Authority (OFWAT),85,85,0,0,0,85,84,0,1,98.82352941,98.82352941,85,0,23,62,55,3,4,0,88.70967742,6.451612903,0,0,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,5,4,0,0,0,0,0,1,0,0,0,0,1,0,0,14,6,0,,,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Attorney General's Office,257,255,0,2,0,257,230,11,16,89.49416342,93.77431907,257,0,154,103,45,12,44,2,43.68932039,42.7184466,0,1,9,34,1,,1,1,0,1,0,0,0,5,1,0,0,13,4,0,0,0,11,0,8,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,46,46,-,-,-,-,-,-,3,3,3,0,0,100,2,2,2,0,0,100,9,9,0,0,0,9,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
2013,Cabinet Office,1759,1721,0,38,2,1759,1287,230,241,73.16657192,86.24218306,1759,216,537,1006,268,132,568,38,26.64015905,56.4612326,10,1,200,357,75,,58,46,14,49,1,5,0,15,2,4,0,79,16,29,7,0,94,29,12,46,1,0,-,0,0,0,0,1,0,0,0,0,0,0,583,489,-,-,-,-,-,-,159,147,130,9,8,88.43537415,27,21,13,2,6,61.9047619,235,218,41,34,32,38,30,18,13,1,4,7,147,10,26,55,21,12,12,10,19,4,0,0,0,4,4,1,2,2,2,7,0,0,1,1,0,1,4
2013,Communities and Local Government,840,820,1,19,117,839,648,88,104,77.23480334,87.72348033,839,0,153,686,456,128,83,19,66.47230321,12.09912536,2,1,28,52,21,,4,0,0,0,0,0,0,3,0,0,0,42,12,2,1,0,34,8,2,9,1,32,-,7,0,2,17,0,3,0,2,0,1,0,203,180,-,-,-,-,-,-,51,49,45,4,0,91.83673469,14,4,3,0,1,75,76,69,1,4,1,32,4,21,6,0,0,0,49,3,39,6,1,0,0,0,14,1,2,1,0,1,5,0,2,0,2,6,0,6,0,0,0,0,0
2013,"Department for Business, Innovation and Skills",997,996,0,1,27,997,893,76,28,89.56870612,97.19157472,997,37,300,660,255,170,234,1,38.63636364,35.45454545,0,2,175,57,31,,11,5,1,20,1,1,1,7,0,0,0,51,37,1,6,0,159,51,5,99,1,3,-,2,1,3,4,1,2,0,0,3,0,0,507,227,-,-,-,-,-,-,50,50,36,11,3,72,5,2,2,0,0,100,76,75,0,1,0,43,5,19,4,1,1,1,50,3,27,13,6,1,1,0,7,0,0,0,0,0,3,3,0,0,1,2,0,0,0,1,1,0,0
2013,"Department for Culture, Media and Sport",512,509,0,3,22,512,454,49,9,88.671875,98.2421875,512,65,96,351,220,48,80,3,62.67806268,22.79202279,0,3,59,18,18,,1,3,0,0,0,0,0,2,0,0,0,16,1,3,0,0,26,2,4,4,0,2,-,0,0,0,2,0,0,0,0,0,1,0,85,66,-,-,-,-,-,-,19,17,12,4,1,70.58823529,3,3,2,1,0,66.66666667,46,43,0,0,6,15,8,5,6,2,1,0,17,0,11,2,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,2,4,0,0
2013,Department for Education,1759,1740,0,19,1,1759,1484,50,225,84.36611711,87.20864127,1759,127,278,1354,931,148,256,19,68.75923191,18.90694239,1,1,126,128,77,,1,1,0,0,0,0,0,2,0,0,0,22,89,3,0,0,88,17,11,32,0,0,-,0,0,0,0,0,0,0,0,0,0,0,343,276,-,-,-,-,-,-,101,101,85,8,8,84.15841584,42,31,24,2,5,77.41935484,50,48,3,6,9,10,11,6,2,-,-,-,101,4,51,31,8,5,5,1,3,0,0,1,1,0,0,0,1,0,0,5,0,2,0,3,0,0,0
2013,"Department for Environment, Food and Rural Affairs",844,831,0,13,381,844,694,143,5,82.22748815,99.17061611,844,78,150,616,365,141,97,13,59.25324675,15.74675325,2,0,26,69,1,,4,3,0,3,0,0,1,3,0,0,0,15,5,1,3,0,25,2,0,16,0,22,-,13,3,25,18,12,5,3,4,16,3,4,210,210,-,-,-,-,-,-,46,46,34,7,5,73.91304348,15,9,6,2,1,66.66666667,70,69,10,4,9,43,2,1,0,0,0,0,46,31,9,6,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,7,0,4,3,0,0,0,0
2013,Department for International Development,470,467,0,3,22,470,432,32,6,91.91489362,98.72340426,470,6,65,399,260,36,100,3,65.16290727,25.06265664,2,0,86,12,5,,3,3,1,12,0,0,0,3,0,0,0,5,0,2,2,0,22,6,6,10,0,8,-,3,0,1,5,2,4,0,0,4,6,0,113,48,-,-,-,-,-,-,17,15,11,1,3,73.33333333,1,0,0,0,0,0,29,26,2,7,0,9,3,4,0,1,0,0,15,3,11,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0
2013,Department for Transport,3583,3576,0,7,165,3583,3365,79,145,93.91571309,96.12056936,3583,81,1201,2301,1737,255,302,7,75.48891786,13.12472838,5,6,92,199,47,,5,15,0,5,0,3,7,45,2,1,0,31,33,1,7,0,161,31,9,60,57,10,-,8,7,7,26,7,1,3,0,2,1,0,592,454,-,-,-,-,-,-,124,122,104,8,10,85.24590164,14,11,6,1,4,54.54545455,64,62,6,12,11,26,6,1,0,0,0,0,122,36,73,12,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
2013,Department for Work and Pensions,5600,5592,0,8,2,5600,5184,48,368,92.57142857,93.42857143,5600,37,225,5338,3781,223,1326,8,70.8317722,24.84076433,45,38,469,774,98,,2,1,0,4,0,3,5,5,4,1,0,33,53,0,4,0,773,15,10,83,27,0,-,1,0,0,0,0,0,0,0,0,0,0,1122,997,-,-,-,-,-,-,850,839,632,106,101,75.32777116,26,14,13,1,0,92.85714286,48,47,4,2,1,9,11,11,8,0,1,0,839,332,401,84,16,5,5,0,4,0,0,0,3,1,0,0,0,0,0,41,3,0,7,12,6,6,7
2013,Department of Energy and Climate Change,741,736,0,5,266,741,669,52,20,90.28340081,97.30094467,741,31,212,498,234,121,138,5,46.98795181,27.71084337,0,0,89,49,18,,5,4,1,4,1,0,0,3,1,0,0,21,4,0,1,0,77,7,10,36,0,61,-,20,5,25,27,15,3,0,2,35,2,0,388,170,-,-,-,-,-,-,32,32,22,8,2,68.75,3,1,1,0,0,100,52,47,1,3,0,36,2,5,0,0,0,0,32,0,18,12,2,0,0,0,5,0,0,0,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0
2013,Department of Health,1996,1995,0,1,1,1996,1959,34,5,98.14629259,99.8496994,1996,116,682,1198,656,129,412,1,54.75792988,34.39065109,1,0,234,177,41,,2,5,1,4,1,0,2,5,1,2,1,38,4,1,1,0,145,16,12,37,0,0,-,0,0,0,0,0,0,0,0,0,0,0,319,306,-,-,-,-,-,-,81,80,50,11,19,62.5,11,9,9,0,0,100,22,20,2,3,0,10,2,2,1,0,0,0,80,12,49,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Export Credits Guarantee Department,110,110,0,0,1,110,87,0,23,79.09090909,79.09090909,110,2,10,98,64,22,12,0,65.30612245,12.24489796,0,0,11,1,0,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13,0,3,8,0,0,-,0,0,0,0,0,0,0,1,0,0,0,29,23,-,-,-,-,-,-,5,5,3,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2013,Foreign and Commonwealth Office,1225,1180,0,45,7,1225,801,276,148,65.3877551,87.91836735,1225,114,203,908,275,334,254,45,30.28634361,27.97356828,4,1,147,102,17,,108,49,5,170,0,2,1,14,4,0,0,36,11,8,8,0,235,31,14,39,0,2,-,0,0,0,1,4,0,0,0,2,1,0,762,436,-,-,-,-,-,-,69,47,34,10,3,72.34042553,9,4,4,0,0,100,276,240,13,9,23,70,23,34,35,13,9,11,47,2,14,28,0,3,3,0,45,0,1,0,6,5,8,8,4,3,10,12,0,1,5,1,2,0,3
2013,HM Treasury,2636,2593,0,43,6,2636,2407,134,94,91.31259484,96.39605463,2636,513,790,1333,621,131,538,43,46.58664666,40.36009002,0,0,308,230,60,,6,6,0,14,1,24,0,12,1,0,0,176,14,0,6,0,63,3,14,77,6,0,-,0,0,0,2,1,0,0,0,0,0,0,486,361,-,-,-,-,-,-,57,44,38,0,6,86.36363636,2,2,2,0,0,100,134,99,9,8,10,20,17,16,6,2,9,2,44,7,1,11,11,9,9,3,57,1,0,0,0,1,10,0,0,0,45,38,7,0,2,2,0,1,26
2013,Home Office,3532,3488,0,44,0,3532,1975,262,1295,55.91732729,63.33522084,3532,361,606,2565,1280,359,882,44,49.90253411,34.38596491,46,16,458,362,60,,107,121,1,41,0,0,1,190,1,0,3,56,40,1,19,0,244,15,17,66,7,0,-,0,0,0,0,0,0,0,0,0,0,0,990,721,-,-,-,-,-,-,302,277,214,39,24,77.25631769,28,13,4,0,9,30.76923077,262,259,15,18,30,57,41,46,27,12,4,9,277,13,98,93,37,19,19,6,6,0,0,0,0,0,2,0,1,0,3,6,0,0,0,1,1,1,3
2013,Ministry of Defence,3558,3484,0,74,5,3558,2943,168,447,82.71500843,87.43676223,3558,185,548,2825,1822,272,657,74,64.49557522,23.25663717,22,6,421,208,41,,53,29,95,52,0,3,17,36,3,0,1,26,9,0,30,0,213,12,11,62,7,0,-,0,0,1,0,4,0,0,0,1,0,0,706,480,-,-,-,-,-,-,135,116,67,31,18,57.75862069,29,22,19,1,2,86.36363636,168,139,10,15,11,45,21,7,14,9,3,4,116,11,65,23,7,5,5,1,16,0,0,0,0,0,0,1,1,1,13,9,0,0,1,0,0,0,8
2013,Ministry of Justice,4281,4211,0,70,5,4281,3820,17,444,89.23148797,89.62859145,4281,355,626,3300,1282,413,1535,70,38.84848485,46.51515152,17,12,962,544,164,,11,2,0,1,1,0,0,52,169,33,1,66,11,1,17,0,538,23,24,67,29,0,-,1,0,0,0,0,0,0,0,1,0,0,1212,957,-,-,-,-,-,-,274,266,178,58,30,66.91729323,82,49,45,4,0,91.83673469,17,17,2,0,2,12,0,0,1,0,0,0,266,14,235,12,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,5,0,0,0,0,0
2013,Northern Ireland Office,203,200,0,3,0,203,194,2,9,95.56650246,96.55172414,203,12,90,101,53,14,31,3,52.47524752,30.69306931,1,0,18,12,1,,5,6,2,3,0,0,0,6,2,0,0,0,2,0,3,0,11,2,1,0,1,0,-,0,0,0,0,0,0,0,0,0,0,0,45,26,-,-,-,-,-,-,4,4,3,1,0,75,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2013,Scotland Office,146,143,0,3,0,146,132,9,5,90.4109589,96.57534247,146,33,17,96,78,8,7,3,81.25,7.291666667,0,0,4,3,2,,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,11,11,-,-,-,-,-,-,4,3,3,0,0,100,2,2,0,2,0,0,9,6,0,0,1,2,1,0,0,1,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Wales Office,130,130,0,0,0,130,130,0,0,100,100,130,1,29,100,82,2,16,0,82,16,0,1,10,5,0,,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,8,7,-,-,-,-,-,-,2,2,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Charity Commission,624,624,0,0,0,624,582,4,38,93.26923077,93.91025641,624,48,105,471,221,169,81,0,46.92144374,17.19745223,1,0,19,61,5,,1,0,0,0,0,0,1,52,14,0,0,1,1,0,0,0,169,43,21,9,2,0,-,0,0,0,0,0,0,0,0,0,0,0,319,230,-,-,-,-,-,-,27,26,18,7,1,69.23076923,4,4,4,0,0,100,4,4,1,0,1,2,0,0,0,0,0,0,26,0,24,0,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0
2013,Crown Prosecution Service,669,645,0,24,0,669,463,1,205,69.2077728,69.35724963,669,76,109,484,228,20,212,24,47.10743802,43.80165289,3,0,122,87,2,,1,1,0,0,0,0,40,1,5,0,0,0,6,0,1,0,96,1,0,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,155,107,-,-,-,-,-,-,34,25,22,2,1,88,38,34,29,3,2,85.29411765,1,1,1,0,0,0,0,0,0,0,0,0,25,0,2,4,7,4,4,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,5
2013,Debt Management Office,62,62,0,0,0,62,62,0,0,100,100,62,0,20,42,33,9,0,0,78.57142857,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,11,9,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Food Standards Agency,217,214,0,3,1,217,186,30,1,85.71428571,99.53917051,217,5,54,158,65,60,30,3,41.13924051,18.98734177,0,1,12,17,5,,0,0,0,5,0,0,11,21,0,0,0,3,0,0,5,0,40,4,2,20,5,0,-,0,0,0,0,0,0,0,0,0,0,0,121,77,-,-,-,-,-,-,11,11,9,2,0,81.81818182,3,3,2,0,1,66.66666667,30,27,3,1,5,11,3,1,2,1,0,0,11,0,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Health and Safety Executive,5767,5583,1,183,325,5766,5107,128,530,88.57093306,90.79084287,5766,195,1895,3676,1803,786,904,183,49.04787813,24.59194777,1,1,17,885,0,,0,2,0,0,0,0,683,103,7,0,0,1,0,0,3,0,752,102,19,2,0,32,-,2,0,4,0,25,1,0,0,27,0,0,1765,1671,-,-,-,-,-,-,65,64,47,12,5,73.4375,10,9,5,4,0,55.55555556,130,100,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
2013,HM Land Registry,396,395,1,0,0,395,392,0,3,99.24050633,99.24050633,395,9,32,354,319,25,10,0,90.11299435,2.824858757,0,1,2,7,2,,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,18,1,4,10,0,0,-,0,0,0,0,0,0,0,0,0,0,0,41,32,-,-,-,-,-,-,16,16,12,1,3,75,3,3,1,2,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,16,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,HM Revenue and Customs,2166,2155,0,11,10,2166,1959,5,202,90.4432133,90.67405355,2166,80,213,1873,661,92,1109,11,35.29097704,59.20982381,4,13,501,591,32,,1,1,0,1,1,0,1,46,1,0,0,15,4,0,0,0,83,2,10,11,490,0,-,2,1,1,0,0,0,0,2,0,0,0,705,683,-,-,-,-,-,-,165,147,137,7,3,93.19727891,12,9,9,0,0,100,5,3,1,0,0,0,0,1,1,0,0,0,147,8,57,58,18,3,3,1,0,0,0,0,0,0,0,0,0,0,0,14,1,1,5,3,0,0,4
2013,National Archives,3340,3266,45,29,3,3295,3022,213,55,91.71471927,98.17905918,3295,529,248,2518,1456,414,619,29,57.82366958,24.58300238,0,0,3,616,0,,35,0,0,45,0,0,0,31,4,0,0,0,1,19,75,0,936,68,2,2,0,0,-,0,0,0,0,0,0,0,0,0,0,0,1218,1030,-,-,-,-,-,-,37,33,21,9,3,63.63636364,5,3,3,0,0,100,210,189,0,0,0,0,3,22,73,39,30,22,33,3,9,15,5,1,1,0,56,0,1,0,0,0,0,3,3,6,43,0,0,0,0,0,0,0,0
2013,National Savings and Investments,118,118,0,0,0,118,110,2,6,93.22033898,94.91525424,118,0,6,112,98,0,14,0,87.5,12.5,1,0,5,8,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,-,0,0,0,0,0,0,0,0,0,0,0,8,8,-,-,-,-,-,-,3,3,1,2,0,33.33333333,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Office for National Statistics,266,266,0,0,0,266,237,0,29,89.09774436,89.09774436,266,0,44,222,200,6,16,0,90.09009009,7.207207207,0,0,1,15,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,14,0,-,0,0,0,0,0,0,0,0,0,0,0,21,21,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
